pct_played_prior,catalog_size_at_play_date,interaction_pct_x_catalog,pct_played_recent_180,played,play_date_iso,song_title
0.00,16,0.0000,0.00,0,1973-01-07,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-01-09,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-01-10,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-01-31,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-01,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-02,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-03,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-04,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-05,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-11,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-14,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-26,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-02-28,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-01,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-02,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-03,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-18,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-23,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-03-24,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,0,1973-04-18,"4th of July, Asbury Park (Sandy)"
0.00,16,0.0000,0.00,1,1973-04-23,"4th of July, Asbury Park (Sandy)"
4.76,16,76.1600,4.76,0,1973-04-24,"4th of July, Asbury Park (Sandy)"
4.55,16,72.8000,4.55,0,1973-04-28,"4th of July, Asbury Park (Sandy)"
4.35,16,69.6000,4.35,0,1973-05-01,"4th of July, Asbury Park (Sandy)"
4.17,16,66.7200,4.17,0,1973-05-05,"4th of July, Asbury Park (Sandy)"
4.00,16,64.0000,4.00,0,1973-05-12,"4th of July, Asbury Park (Sandy)"
3.85,16,61.6000,3.85,1,1973-05-31,"4th of July, Asbury Park (Sandy)"
7.41,16,118.5600,7.41,0,1973-06-02,"4th of July, Asbury Park (Sandy)"
7.14,16,114.2400,7.14,0,1973-06-06,"4th of July, Asbury Park (Sandy)"
6.90,16,110.4000,6.90,0,1973-06-08,"4th of July, Asbury Park (Sandy)"
6.67,16,106.7200,6.67,0,1973-06-09,"4th of July, Asbury Park (Sandy)"
6.45,16,103.2000,6.45,0,1973-06-13,"4th of July, Asbury Park (Sandy)"
6.25,16,100.0000,6.25,0,1973-06-14,"4th of July, Asbury Park (Sandy)"
6.06,16,96.9600,6.06,0,1973-06-22,"4th of July, Asbury Park (Sandy)"
5.88,16,94.0800,6.45,0,1973-07-18,"4th of July, Asbury Park (Sandy)"
5.71,16,91.3600,6.25,0,1973-07-19,"4th of July, Asbury Park (Sandy)"
5.56,16,88.9600,6.06,0,1973-07-22,"4th of July, Asbury Park (Sandy)"
5.41,16,86.5600,5.88,1,1973-07-23,"4th of July, Asbury Park (Sandy)"
7.89,16,126.2400,8.57,1,1973-07-27,"4th of July, Asbury Park (Sandy)"
10.26,16,164.1600,11.76,1,1973-07-31,"4th of July, Asbury Park (Sandy)"
12.50,16,200.0000,20.83,0,1973-09-08,"4th of July, Asbury Park (Sandy)"
12.20,16,195.2000,22.73,0,1973-09-28,"4th of July, Asbury Park (Sandy)"
11.90,16,190.4000,21.74,0,1973-09-29,"4th of July, Asbury Park (Sandy)"
11.63,16,186.0800,20.83,0,1973-10-06,"4th of July, Asbury Park (Sandy)"
11.36,16,181.7600,17.39,1,1973-10-20,"4th of July, Asbury Park (Sandy)"
13.33,16,213.2800,22.73,0,1973-10-26,"4th of July, Asbury Park (Sandy)"
13.04,16,208.6400,22.73,1,1973-10-30,"4th of July, Asbury Park (Sandy)"
14.89,16,238.2400,26.09,1,1973-10-31,"4th of July, Asbury Park (Sandy)"
16.67,16,266.7200,31.82,1,1973-11-11,"4th of July, Asbury Park (Sandy)"
18.37,16,293.9200,34.78,0,1973-11-17,"4th of July, Asbury Park (Sandy)"
18.00,16,288.0000,33.33,0,1973-11-25,"4th of July, Asbury Park (Sandy)"
17.65,16,282.4000,35.00,0,1973-12-06,"4th of July, Asbury Park (Sandy)"
17.31,16,276.9600,36.84,1,1973-12-15,"4th of July, Asbury Park (Sandy)"
18.87,16,301.9200,42.11,0,1973-12-20,"4th of July, Asbury Park (Sandy)"
18.52,16,296.3200,40.00,0,1974-01-05,"4th of July, Asbury Park (Sandy)"
18.18,16,290.8800,38.10,0,1974-01-06,"4th of July, Asbury Park (Sandy)"
17.86,16,285.7600,36.36,0,1974-01-12,"4th of July, Asbury Park (Sandy)"
17.54,16,280.6400,36.84,0,1974-01-19,"4th of July, Asbury Park (Sandy)"
17.24,16,275.8400,31.58,0,1974-01-25,"4th of July, Asbury Park (Sandy)"
16.95,16,271.2000,30.00,0,1974-01-26,"4th of July, Asbury Park (Sandy)"
16.67,16,266.7200,25.00,0,1974-01-29,"4th of July, Asbury Park (Sandy)"
16.39,16,262.2400,23.81,0,1974-02-01,"4th of July, Asbury Park (Sandy)"
16.13,16,258.0800,22.73,0,1974-02-02,"4th of July, Asbury Park (Sandy)"
15.87,16,253.9200,21.74,0,1974-02-12,"4th of July, Asbury Park (Sandy)"
15.62,16,249.9200,20.83,0,1974-02-23,"4th of July, Asbury Park (Sandy)"
15.38,16,246.0800,20.00,0,1974-02-24,"4th of July, Asbury Park (Sandy)"
15.15,16,242.4000,19.23,0,1974-02-25,"4th of July, Asbury Park (Sandy)"
14.93,16,238.8800,18.52,1,1974-03-03,"4th of July, Asbury Park (Sandy)"
16.18,16,258.8800,22.22,1,1974-03-07,"4th of July, Asbury Park (Sandy)"
17.39,16,278.2400,25.00,0,1974-03-09,"4th of July, Asbury Park (Sandy)"
17.14,16,274.2400,24.14,0,1974-03-10,"4th of July, Asbury Park (Sandy)"
16.90,16,270.4000,23.33,0,1974-03-15,"4th of July, Asbury Park (Sandy)"
16.67,16,266.7200,22.58,0,1974-03-16,"4th of July, Asbury Park (Sandy)"
16.44,16,263.0400,21.88,1,1974-03-24,"4th of July, Asbury Park (Sandy)"
17.57,16,281.1200,26.67,1,1974-04-05,"4th of July, Asbury Park (Sandy)"
18.67,16,298.7200,29.03,1,1974-04-06,"4th of July, Asbury Park (Sandy)"
19.74,16,315.8400,31.25,0,1974-04-07,"4th of July, Asbury Park (Sandy)"
19.48,16,311.6800,30.30,1,1974-04-09,"4th of July, Asbury Park (Sandy)"
20.51,16,328.1600,32.35,0,1974-04-10,"4th of July, Asbury Park (Sandy)"
20.25,16,324.0000,31.43,0,1974-04-11,"4th of July, Asbury Park (Sandy)"
20.00,16,320.0000,30.56,1,1974-04-13,"4th of July, Asbury Park (Sandy)"
20.99,16,335.8400,30.56,0,1974-04-19,"4th of July, Asbury Park (Sandy)"
20.73,16,331.6800,29.73,0,1974-04-20,"4th of July, Asbury Park (Sandy)"
20.48,16,327.6800,29.73,1,1974-04-26,"4th of July, Asbury Park (Sandy)"
21.43,16,342.8800,31.58,0,1974-04-27,"4th of July, Asbury Park (Sandy)"
21.18,16,338.8800,28.95,0,1974-04-28,"4th of July, Asbury Park (Sandy)"
20.93,16,334.8800,26.32,0,1974-04-29,"4th of July, Asbury Park (Sandy)"
20.69,16,331.0400,25.64,0,1974-05-04,"4th of July, Asbury Park (Sandy)"
20.45,16,327.2000,25.00,0,1974-05-06,"4th of July, Asbury Park (Sandy)"
20.22,16,323.5200,24.39,1,1974-05-09,"4th of July, Asbury Park (Sandy)"
21.11,16,337.7600,24.39,0,1974-05-11,"4th of July, Asbury Park (Sandy)"
20.88,16,334.0800,25.00,0,1974-05-24,"4th of July, Asbury Park (Sandy)"
20.65,16,330.4000,24.39,0,1974-06-01,"4th of July, Asbury Park (Sandy)"
20.43,16,326.8800,23.81,0,1974-06-02,"4th of July, Asbury Park (Sandy)"
20.21,16,323.3600,23.26,1,1974-06-03,"4th of July, Asbury Park (Sandy)"
21.05,16,336.8000,24.39,1,1974-06-21,"4th of July, Asbury Park (Sandy)"
21.88,16,350.0800,26.19,0,1974-06-22,"4th of July, Asbury Park (Sandy)"
21.65,16,346.4000,27.50,0,1974-07-12,"4th of July, Asbury Park (Sandy)"
21.43,16,342.8800,26.83,1,1974-07-13,"4th of July, Asbury Park (Sandy)"
22.22,16,355.5200,28.57,0,1974-07-14,"4th of July, Asbury Park (Sandy)"
22.00,16,352.0000,30.00,0,1974-07-25,"4th of July, Asbury Park (Sandy)"
21.78,16,348.4800,30.00,0,1974-07-28,"4th of July, Asbury Park (Sandy)"
21.57,16,345.1200,29.27,1,1974-07-30,"4th of July, Asbury Park (Sandy)"
22.33,16,357.2800,32.50,0,1974-08-03,"4th of July, Asbury Park (Sandy)"
22.12,16,353.9200,32.50,0,1974-08-13,"4th of July, Asbury Park (Sandy)"
21.90,16,350.4000,31.71,1,1974-08-14,"4th of July, Asbury Park (Sandy)"
22.64,16,362.2400,36.36,1,1974-09-19,"4th of July, Asbury Park (Sandy)"
23.36,16,373.7600,36.36,1,1974-09-20,"4th of July, Asbury Park (Sandy)"
24.07,16,385.1200,38.24,1,1974-09-21,"4th of July, Asbury Park (Sandy)"
24.77,16,396.3200,40.00,1,1974-09-22,"4th of July, Asbury Park (Sandy)"
25.45,16,407.2000,39.39,1,1974-10-04,"4th of July, Asbury Park (Sandy)"
26.13,16,418.0800,41.18,0,1974-10-05,"4th of July, Asbury Park (Sandy)"
25.89,16,414.2400,38.24,0,1974-10-06,"4th of July, Asbury Park (Sandy)"
25.66,16,410.5600,37.50,0,1974-10-11,"4th of July, Asbury Park (Sandy)"
25.44,16,407.0400,36.36,1,1974-10-12,"4th of July, Asbury Park (Sandy)"
26.09,16,417.4400,40.62,1,1974-10-18,"4th of July, Asbury Park (Sandy)"
26.72,16,427.5200,42.42,1,1974-10-19,"4th of July, Asbury Park (Sandy)"
27.35,16,437.6000,44.12,0,1974-10-20,"4th of July, Asbury Park (Sandy)"
27.12,16,433.9200,45.16,1,1974-10-26,"4th of July, Asbury Park (Sandy)"
27.73,16,443.6800,46.88,1,1974-10-29,"4th of July, Asbury Park (Sandy)"
28.33,16,453.2800,50.00,1,1974-11-01,"4th of July, Asbury Park (Sandy)"
28.93,16,462.8800,53.12,1,1974-11-02,"4th of July, Asbury Park (Sandy)"
29.51,16,472.1600,54.84,0,1974-11-08,"4th of July, Asbury Park (Sandy)"
29.27,16,468.3200,53.12,0,1974-11-15,"4th of July, Asbury Park (Sandy)"
29.03,16,464.4800,51.52,1,1974-11-16,"4th of July, Asbury Park (Sandy)"
29.60,16,473.6000,52.94,0,1974-11-17,"4th of July, Asbury Park (Sandy)"
29.37,16,469.9200,52.94,0,1974-11-22,"4th of July, Asbury Park (Sandy)"
29.13,16,466.0800,51.43,1,1974-11-23,"4th of July, Asbury Park (Sandy)"
29.69,16,475.0400,55.88,1,1974-11-29,"4th of July, Asbury Park (Sandy)"
30.23,16,483.6800,55.88,1,1974-11-30,"4th of July, Asbury Park (Sandy)"
30.77,16,492.3200,57.14,1,1974-12-06,"4th of July, Asbury Park (Sandy)"
31.30,16,500.8000,58.33,1,1974-12-07,"4th of July, Asbury Park (Sandy)"
31.82,16,509.1200,59.46,1,1974-12-08,"4th of July, Asbury Park (Sandy)"
32.33,24,775.9200,68.97,1,1975-02-05,"4th of July, Asbury Park (Sandy)"
32.84,24,788.1600,70.00,1,1975-02-06,"4th of July, Asbury Park (Sandy)"
33.33,24,799.9200,70.97,1,1975-02-07,"4th of July, Asbury Park (Sandy)"
33.82,24,811.6800,73.33,0,1975-02-18,"4th of July, Asbury Park (Sandy)"
33.58,24,805.9200,70.97,1,1975-02-19,"4th of July, Asbury Park (Sandy)"
34.06,24,817.4400,71.88,1,1975-02-23,"4th of July, Asbury Park (Sandy)"
34.53,24,828.7200,72.73,1,1975-03-07,"4th of July, Asbury Park (Sandy)"
35.00,24,840.0000,73.53,1,1975-03-08,"4th of July, Asbury Park (Sandy)"
35.46,24,851.0400,74.29,1,1975-03-09,"4th of July, Asbury Park (Sandy)"
35.92,24,862.0800,88.89,1,1975-07-20,"4th of July, Asbury Park (Sandy)"
36.36,24,872.6400,90.00,1,1975-07-22,"4th of July, Asbury Park (Sandy)"
36.81,24,883.4400,90.91,1,1975-07-23,"4th of July, Asbury Park (Sandy)"
37.24,24,893.7600,91.67,1,1975-07-25,"4th of July, Asbury Park (Sandy)"
37.67,24,904.0800,92.31,1,1975-07-26,"4th of July, Asbury Park (Sandy)"
38.10,24,914.4000,92.86,1,1975-07-28,"4th of July, Asbury Park (Sandy)"
38.51,24,924.2400,93.33,1,1975-07-30,"4th of July, Asbury Park (Sandy)"
38.93,24,934.3200,93.75,1,1975-08-01,"4th of July, Asbury Park (Sandy)"
39.33,24,943.9200,94.12,0,1975-08-02,"4th of July, Asbury Park (Sandy)"
39.07,24,937.6800,86.67,1,1975-08-08,"4th of July, Asbury Park (Sandy)"
39.47,24,947.2800,87.50,0,1975-08-09,"4th of July, Asbury Park (Sandy)"
39.22,24,941.2800,82.35,0,1975-08-10,"4th of July, Asbury Park (Sandy)"
38.96,24,935.0400,77.78,1,1975-08-13,"4th of July, Asbury Park (Sandy)"
39.35,24,944.4000,78.95,0,1975-08-14,"4th of July, Asbury Park (Sandy)"
39.10,24,938.4000,75.00,1,1975-08-15,"4th of July, Asbury Park (Sandy)"
39.49,24,947.7600,76.19,0,1975-08-16,"4th of July, Asbury Park (Sandy)"
39.24,24,941.7600,76.19,1,1975-08-17,"4th of July, Asbury Park (Sandy)"
39.62,24,950.8800,76.19,0,1975-08-21,"4th of July, Asbury Park (Sandy)"
39.38,24,945.1200,71.43,1,1975-08-23,"4th of July, Asbury Park (Sandy)"
39.75,24,954.0000,70.00,0,1975-09-04,"4th of July, Asbury Park (Sandy)"
39.51,24,948.2400,65.00,1,1975-09-06,"4th of July, Asbury Park (Sandy)"
39.88,24,957.1200,66.67,1,1975-09-12,"4th of July, Asbury Park (Sandy)"
40.24,24,965.7600,68.18,1,1975-09-13,"4th of July, Asbury Park (Sandy)"
40.61,24,974.6400,69.57,1,1975-09-14,"4th of July, Asbury Park (Sandy)"
40.96,24,983.0400,70.83,1,1975-09-16,"4th of July, Asbury Park (Sandy)"
41.32,24,991.6800,72.00,1,1975-09-20,"4th of July, Asbury Park (Sandy)"
41.67,24,1000.0800,73.08,0,1975-09-21,"4th of July, Asbury Park (Sandy)"
41.42,24,994.0800,70.37,1,1975-09-23,"4th of July, Asbury Park (Sandy)"
41.76,24,1002.2400,71.43,1,1975-09-25,"4th of July, Asbury Park (Sandy)"
42.11,24,1010.6400,72.41,1,1975-09-26,"4th of July, Asbury Park (Sandy)"
42.44,24,1018.5600,73.33,0,1975-09-27,"4th of July, Asbury Park (Sandy)"
42.20,24,1012.8000,70.97,1,1975-09-28,"4th of July, Asbury Park (Sandy)"
42.53,24,1020.7200,71.88,0,1975-09-30,"4th of July, Asbury Park (Sandy)"
42.29,24,1014.9600,69.70,1,1975-10-02,"4th of July, Asbury Park (Sandy)"
42.61,24,1022.6400,70.59,1,1975-10-04,"4th of July, Asbury Park (Sandy)"
42.94,24,1030.5600,71.43,1,1975-10-11,"4th of July, Asbury Park (Sandy)"
43.26,24,1038.2400,72.22,1,1975-10-16,"4th of July, Asbury Park (Sandy)"
43.58,24,1045.9200,72.97,1,1975-10-17,"4th of July, Asbury Park (Sandy)"
43.89,24,1053.3600,73.68,1,1975-10-18,"4th of July, Asbury Park (Sandy)"
44.20,24,1060.8000,74.36,1,1975-10-19,"4th of July, Asbury Park (Sandy)"
44.51,24,1068.2400,75.00,0,1975-10-26,"4th of July, Asbury Park (Sandy)"
44.26,24,1062.2400,73.17,0,1975-10-29,"4th of July, Asbury Park (Sandy)"
44.02,24,1056.4800,71.43,1,1975-10-31,"4th of July, Asbury Park (Sandy)"
44.32,24,1063.6800,72.09,1,1975-11-01,"4th of July, Asbury Park (Sandy)"
44.62,24,1070.8800,72.73,1,1975-11-06,"4th of July, Asbury Park (Sandy)"
44.92,24,1078.0800,73.33,1,1975-11-09,"4th of July, Asbury Park (Sandy)"
45.21,24,1085.0400,73.91,1,1975-11-10,"4th of July, Asbury Park (Sandy)"
45.50,24,1092.0000,74.47,1,1975-11-11,"4th of July, Asbury Park (Sandy)"
45.79,24,1098.9600,75.00,1,1975-11-18,"4th of July, Asbury Park (Sandy)"
46.07,24,1105.6800,75.51,1,1975-11-21,"4th of July, Asbury Park (Sandy)"
46.35,24,1112.4000,76.00,1,1975-11-23,"4th of July, Asbury Park (Sandy)"
46.63,24,1119.1200,76.47,1,1975-11-24,"4th of July, Asbury Park (Sandy)"
46.91,24,1125.8400,76.92,1,1975-12-02,"4th of July, Asbury Park (Sandy)"
47.18,24,1132.3200,77.36,1,1975-12-03,"4th of July, Asbury Park (Sandy)"
47.45,24,1138.8000,77.78,1,1975-12-05,"4th of July, Asbury Park (Sandy)"
47.72,24,1145.2800,78.18,0,1975-12-06,"4th of July, Asbury Park (Sandy)"
47.47,24,1139.2800,76.79,0,1975-12-07,"4th of July, Asbury Park (Sandy)"
47.24,24,1133.7600,75.44,1,1975-12-10,"4th of July, Asbury Park (Sandy)"
47.50,24,1140.0000,75.86,1,1975-12-11,"4th of July, Asbury Park (Sandy)"
47.76,24,1146.2400,76.27,1,1975-12-12,"4th of July, Asbury Park (Sandy)"
48.02,24,1152.4800,76.67,1,1975-12-16,"4th of July, Asbury Park (Sandy)"
48.28,24,1158.7200,77.05,1,1975-12-17,"4th of July, Asbury Park (Sandy)"
48.53,24,1164.7200,77.42,1,1975-12-19,"4th of July, Asbury Park (Sandy)"
48.78,24,1170.7200,77.78,1,1975-12-20,"4th of July, Asbury Park (Sandy)"
49.03,24,1176.7200,78.12,1,1975-12-21,"4th of July, Asbury Park (Sandy)"
49.28,24,1182.7200,78.46,1,1975-12-27,"4th of July, Asbury Park (Sandy)"
49.52,24,1188.4800,78.79,1,1975-12-28,"4th of July, Asbury Park (Sandy)"
49.76,24,1194.2400,79.10,1,1975-12-30,"4th of July, Asbury Park (Sandy)"
50.00,24,1200.0000,79.41,1,1975-12-31,"4th of July, Asbury Park (Sandy)"
50.24,24,1205.7600,86.84,1,1976-03-25,"4th of July, Asbury Park (Sandy)"
50.47,24,1211.2800,86.84,1,1976-03-26,"4th of July, Asbury Park (Sandy)"
50.70,24,1216.8000,89.47,1,1976-03-28,"4th of July, Asbury Park (Sandy)"
50.93,24,1222.3200,89.74,1,1976-03-29,"4th of July, Asbury Park (Sandy)"
51.16,24,1227.8400,89.47,0,1976-04-01,"4th of July, Asbury Park (Sandy)"
50.93,24,1222.3200,87.18,0,1976-04-02,"4th of July, Asbury Park (Sandy)"
50.69,24,1216.5600,85.00,1,1976-04-04,"4th of July, Asbury Park (Sandy)"
50.92,24,1222.0800,85.37,1,1976-04-05,"4th of July, Asbury Park (Sandy)"
51.14,24,1227.3600,85.71,1,1976-04-07,"4th of July, Asbury Park (Sandy)"
51.36,24,1232.6400,85.71,0,1976-04-08,"4th of July, Asbury Park (Sandy)"
51.13,24,1227.1200,83.72,1,1976-04-09,"4th of July, Asbury Park (Sandy)"
51.35,24,1232.4000,84.09,1,1976-04-10,"4th of July, Asbury Park (Sandy)"
51.57,24,1237.6800,84.44,0,1976-04-12,"4th of July, Asbury Park (Sandy)"
51.34,24,1232.1600,82.22,1,1976-04-13,"4th of July, Asbury Park (Sandy)"
51.56,24,1237.4400,81.82,1,1976-04-15,"4th of July, Asbury Park (Sandy)"
51.77,24,1242.4800,81.82,0,1976-04-16,"4th of July, Asbury Park (Sandy)"
51.54,24,1236.9600,80.00,1,1976-04-17,"4th of July, Asbury Park (Sandy)"
51.75,24,1242.0000,80.43,0,1976-04-20,"4th of July, Asbury Park (Sandy)"
51.53,24,1236.7200,78.72,0,1976-04-21,"4th of July, Asbury Park (Sandy)"
51.30,24,1231.2000,77.08,1,1976-04-22,"4th of July, Asbury Park (Sandy)"
51.52,24,1236.4800,79.17,0,1976-04-24,"4th of July, Asbury Park (Sandy)"
51.29,24,1230.9600,79.17,1,1976-04-26,"4th of July, Asbury Park (Sandy)"
51.50,24,1236.0000,79.17,0,1976-04-28,"4th of July, Asbury Park (Sandy)"
51.28,24,1230.7200,77.08,1,1976-04-29,"4th of July, Asbury Park (Sandy)"
51.49,24,1235.7600,77.55,0,1976-04-30,"4th of July, Asbury Park (Sandy)"
51.27,24,1230.4800,76.00,1,1976-05-03,"4th of July, Asbury Park (Sandy)"
51.48,24,1235.5200,76.00,0,1976-05-04,"4th of July, Asbury Park (Sandy)"
51.26,24,1230.2400,72.92,1,1976-05-10,"4th of July, Asbury Park (Sandy)"
51.46,24,1235.0400,73.47,0,1976-05-11,"4th of July, Asbury Park (Sandy)"
51.25,24,1230.0000,72.00,1,1976-05-13,"4th of July, Asbury Park (Sandy)"
51.45,24,1234.8000,70.21,1,1976-05-27,"4th of July, Asbury Park (Sandy)"
51.65,24,1239.6000,70.83,1,1976-05-28,"4th of July, Asbury Park (Sandy)"
51.85,24,1244.4000,62.50,0,1976-07-04,"4th of July, Asbury Park (Sandy)"
51.64,24,1239.3600,60.61,1,1976-08-01,"4th of July, Asbury Park (Sandy)"
51.84,24,1244.1600,61.76,1,1976-08-02,"4th of July, Asbury Park (Sandy)"
52.03,24,1248.7200,62.86,1,1976-08-03,"4th of July, Asbury Park (Sandy)"
52.23,24,1253.5200,63.89,1,1976-08-05,"4th of July, Asbury Park (Sandy)"
52.42,24,1258.0800,64.86,1,1976-08-06,"4th of July, Asbury Park (Sandy)"
52.61,24,1262.6400,65.79,1,1976-08-07,"4th of July, Asbury Park (Sandy)"
52.80,24,1267.2000,66.67,1,1976-08-21,"4th of July, Asbury Park (Sandy)"
52.99,24,1271.7600,67.50,1,1976-08-22,"4th of July, Asbury Park (Sandy)"
53.17,24,1276.0800,64.86,1,1976-09-26,"4th of July, Asbury Park (Sandy)"
53.36,24,1280.6400,69.44,1,1976-09-29,"4th of July, Asbury Park (Sandy)"
53.54,24,1284.9600,70.27,1,1976-09-30,"4th of July, Asbury Park (Sandy)"
53.73,24,1289.5200,69.44,1,1976-10-02,"4th of July, Asbury Park (Sandy)"
53.91,24,1293.8400,70.27,0,1976-10-03,"4th of July, Asbury Park (Sandy)"
53.70,24,1288.8000,69.44,1,1976-10-05,"4th of July, Asbury Park (Sandy)"
53.88,24,1293.1200,70.59,1,1976-10-09,"4th of July, Asbury Park (Sandy)"
54.05,24,1297.2000,70.59,1,1976-10-10,"4th of July, Asbury Park (Sandy)"
54.23,24,1301.5200,70.59,1,1976-10-12,"4th of July, Asbury Park (Sandy)"
54.41,24,1305.8400,73.53,1,1976-10-13,"4th of July, Asbury Park (Sandy)"
54.58,24,1309.9200,73.53,1,1976-10-16,"4th of July, Asbury Park (Sandy)"
54.75,24,1314.0000,76.47,1,1976-10-17,"4th of July, Asbury Park (Sandy)"
54.92,24,1318.0800,79.41,0,1976-10-18,"4th of July, Asbury Park (Sandy)"
54.72,24,1313.2800,80.65,1,1976-10-25,"4th of July, Asbury Park (Sandy)"
54.89,24,1317.3600,83.33,1,1976-10-27,"4th of July, Asbury Park (Sandy)"
55.06,24,1321.4400,83.87,1,1976-10-28,"4th of July, Asbury Park (Sandy)"
55.22,24,1325.2800,84.38,1,1976-10-29,"4th of July, Asbury Park (Sandy)"
55.39,24,1329.3600,84.38,1,1976-10-30,"4th of July, Asbury Park (Sandy)"
55.56,24,1333.4400,87.50,1,1976-11-02,"4th of July, Asbury Park (Sandy)"
55.72,24,1337.2800,87.88,1,1976-11-03,"4th of July, Asbury Park (Sandy)"
55.88,24,1341.1200,88.24,1,1976-11-04,"4th of July, Asbury Park (Sandy)"
56.04,24,1344.9600,91.30,1,1977-02-07,"4th of July, Asbury Park (Sandy)"
56.20,24,1348.8000,91.67,1,1977-02-08,"4th of July, Asbury Park (Sandy)"
56.36,24,1352.6400,92.00,0,1977-02-09,"4th of July, Asbury Park (Sandy)"
56.16,24,1347.8400,88.46,1,1977-02-10,"4th of July, Asbury Park (Sandy)"
56.32,24,1351.6800,88.89,0,1977-02-12,"4th of July, Asbury Park (Sandy)"
56.12,24,1346.8800,85.71,0,1977-02-13,"4th of July, Asbury Park (Sandy)"
55.91,24,1341.8400,82.76,0,1977-02-15,"4th of July, Asbury Park (Sandy)"
55.71,24,1337.0400,80.00,0,1977-02-16,"4th of July, Asbury Park (Sandy)"
55.52,24,1332.4800,76.67,0,1977-02-17,"4th of July, Asbury Park (Sandy)"
55.32,24,1327.6800,73.33,0,1977-02-19,"4th of July, Asbury Park (Sandy)"
55.12,24,1322.8800,70.97,0,1977-02-20,"4th of July, Asbury Park (Sandy)"
54.93,24,1318.3200,68.75,0,1977-02-22,"4th of July, Asbury Park (Sandy)"
54.74,24,1313.7600,66.67,0,1977-02-23,"4th of July, Asbury Park (Sandy)"
54.55,24,1309.2000,64.71,0,1977-02-25,"4th of July, Asbury Park (Sandy)"
54.36,24,1304.6400,62.86,0,1977-02-26,"4th of July, Asbury Park (Sandy)"
54.17,24,1300.0800,61.11,0,1977-02-27,"4th of July, Asbury Park (Sandy)"
53.98,24,1295.5200,59.46,0,1977-02-28,"4th of July, Asbury Park (Sandy)"
53.79,24,1290.9600,57.89,1,1977-03-02,"4th of July, Asbury Park (Sandy)"
53.95,24,1294.8000,58.97,0,1977-03-04,"4th of July, Asbury Park (Sandy)"
53.77,24,1290.4800,57.50,1,1977-03-05,"4th of July, Asbury Park (Sandy)"
53.92,24,1294.0800,58.54,0,1977-03-06,"4th of July, Asbury Park (Sandy)"
53.74,24,1289.7600,57.14,0,1977-03-10,"4th of July, Asbury Park (Sandy)"
53.56,24,1285.4400,55.81,1,1977-03-11,"4th of July, Asbury Park (Sandy)"
53.72,24,1289.2800,56.82,0,1977-03-13,"4th of July, Asbury Park (Sandy)"
53.54,24,1284.9600,55.56,0,1977-03-14,"4th of July, Asbury Park (Sandy)"
53.36,24,1280.6400,54.35,0,1977-03-15,"4th of July, Asbury Park (Sandy)"
53.18,24,1276.3200,53.19,0,1977-03-18,"4th of July, Asbury Park (Sandy)"
53.00,24,1272.0000,52.08,0,1977-03-19,"4th of July, Asbury Park (Sandy)"
52.82,24,1267.6800,51.02,0,1977-03-20,"4th of July, Asbury Park (Sandy)"
52.65,24,1263.6000,50.00,0,1977-03-22,"4th of July, Asbury Park (Sandy)"
52.48,24,1259.5200,49.02,0,1977-03-23,"4th of July, Asbury Park (Sandy)"
52.30,24,1255.2000,48.08,0,1977-03-24,"4th of July, Asbury Park (Sandy)"
52.13,24,1251.1200,46.15,0,1977-03-25,"4th of July, Asbury Park (Sandy)"
51.96,24,1247.0400,18.18,0,1977-05-12,"4th of July, Asbury Park (Sandy)"
51.79,24,1242.9600,17.65,0,1977-05-13,"4th of July, Asbury Park (Sandy)"
51.62,24,1238.8800,0.00,0,1977-12-31,"4th of July, Asbury Park (Sandy)"
51.46,34,1749.6400,0.00,0,1978-05-23,"4th of July, Asbury Park (Sandy)"
51.29,34,1743.8600,0.00,0,1978-05-24,"4th of July, Asbury Park (Sandy)"
51.13,34,1738.4200,0.00,0,1978-05-26,"4th of July, Asbury Park (Sandy)"
50.96,34,1732.6400,0.00,0,1978-05-27,"4th of July, Asbury Park (Sandy)"
